date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2023-09-16,19,Kill Bill,SZA,,153946,album,23,2022-12-08,False,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
2023-06-16,31,,,96.0,194543,single,3,2023-03-24,False,https://i.scdn.co/image/ab67616d0000b2734d6cf0d0d5e32ca4fa3a59e1
2024-08-05,43,See You Again (feat. Kali Uchis),,89.0,180386,album,14,2017-07-21,True,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2024-05-07,45,Florida!!! (feat. Florence + The Machine),Taylor Swift,85.0,215463,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2023-12-13,13,,Andy Williams,79.0,151000,album,12,1963,False,https://i.scdn.co/image/ab67616d0000b273585897779cf3591ba0f07650
2024-09-29,40,Embrace It,Ndotz,84.0,104418,single,1,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273536637d541ec8a43842ef126
2024-10-27,27,Q U E V A S H A C E R H O Y ?,Omar Courtz,89.0,224022,album,17,2024-09-20,True,https://i.scdn.co/image/ab67616d0000b273996764071dbd5240eefb2422
2024-07-30,47,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,90.0,140733,single,1,2024-05-23,True,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
2024-08-19,48,Slow It Down,Benson Boone,90.0,161831,album,15,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-03-04,38,Snooze,,94.0,201800,album,23,2022-12-09,True,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
2023-08-01,25,MODERN JAM (feat. Teezo Touchdown),Travis Scott,,255412,album,19,2023-07-28,True,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2023-08-02,4,MELTDOWN (feat. Drake),Travis Scott,90.0,246133,album,19,2023-07-28,True,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
2024-10-05,11,Bed Chem,Sabrina Carpenter,92.0,171869,album,12,2024-08-23,False,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-10-07,18,Too Sweet,Hozier,81.0,251424,album,23,2024-08-19,False,https://i.scdn.co/image/ab67616d0000b273b07bd43d1bec442c7fcc4d1e
2023-07-18,44,,OneRepublic,95.0,148485,single,1,2022-05-13,False,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13
2024-05-04,15,Lose Control,,,210688,album,10,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2023-05-26,24,Tattoo,Loreen,92.0,183374,single,1,2023-02-25,False,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6
2024-04-04,41,Starboy,The Weeknd,91.0,230453,album,18,2016-11-25,True,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2023-12-31,9,La Víctima,Xavi,,156345,single,1,2023-08-17,True,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
2024-06-14,27,Austin (Boots Stop Workin'),Dasha,87.0,171782,album,8,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
2024-09-23,7,Si Antes Te Hubiera Conocido,KAROL G,,195824,single,1,2024-06-21,False,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e
2024-06-13,13,i like the way you kiss me,Artemas,92.0,142514,single,1,2024-03-19,False,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
2023-05-26,31,I'm Good (Blue),David Guetta & Bebe Rexha,94.0,175238,single,2,2022-08-26,True,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4
2024-05-20,47,Stargazing,Myles Smith,84.0,172533,single,1,2024-05-10,False,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
2023-08-26,2,Paint The Town Red,Doja Cat,94.0,231750,single,1,2023-08-04,True,https://i.scdn.co/image/ab67616d0000b2737acee948ecac8380c1b6ce30
2023-10-28,11,Water,Tyla,94.0,200255,single,1,2023-07-28,False,https://i.scdn.co/image/ab67616d0000b273d20231861e86a6f74ef2393e
2023-05-25,45,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),,77.0,260962,single,1,2023-05-19,True,https://i.scdn.co/image/ab67616d0000b27378643be90cd7c5ec75675855
2023-10-29,45,TOO MUCH,The Kid LAROI & Jung Kook & Central Cee,90.0,203894,single,1,2023-10-19,True,https://i.scdn.co/image/ab67616d0000b273389e41e5096b6112ce0e1008
2023-08-11,36,,Grupo Frontera,74.0,194563,album,11,2023-08-03,False,https://i.scdn.co/image/ab67616d0000b273563e8611947cd478e6d3c8c4
2023-11-22,34,Dance The Night - From Barbie The Album,,93.0,176579,single,1,2023-05-25,False,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2024-02-17,41,,Taylor Swift,93.0,221306,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-05-07,23,Tell Ur Girlfriend,Lay Bankz,,124444,single,1,2024-02-07,True,https://i.scdn.co/image/ab67616d0000b273a8dbff429bc95d3af651fe08
2024-09-03,5,Espresso,Sabrina Carpenter,,175459,single,1,2024-04-12,True,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
2024-09-10,8,,Chappell Roan,97.0,218423,single,1,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
2023-10-09,34,Rich Baby Daddy (feat. Sexyy Red & SZA),,76.0,319191,album,23,2023-10-06,True,https://i.scdn.co/image/ab67616d0000b273931aeb0d63b3e45425bd7310
2024-11-14,6,Tu Boda,Oscar Maydon & Fuerza Regida,93.0,225880,single,1,2024-09-26,True,https://i.scdn.co/image/ab67616d0000b273b51d9a74d356d785cce9dea9
2023-09-15,47,ballad of a homeschooled girl,,86.0,203369,album,12,2023-09-08,False,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2024-05-21,40,Down Bad,Taylor Swift,88.0,261228,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2023-09-10,48,Style,Taylor Swift,83.0,231000,album,13,2014-10-27,False,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
2023-05-28,1,Ella Baila Sola,,,165671,album,16,2023-04-28,False,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
2023-06-28,13,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",Bizarrap & Rauw Alejandro,87.0,191254,single,1,2023-06-21,True,https://i.scdn.co/image/ab67616d0000b27395dcc1f2e2a2ad2050f7f41d
2023-10-29,42,vampire,Olivia Rodrigo,96.0,219724,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2023-11-21,14,Agora Hills,,83.0,265360,album,15,2023-09-20,True,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
2023-07-24,38,,Yahritza Y Su Esencia & Grupo Frontera,94.0,160517,single,1,2023-04-07,False,https://i.scdn.co/image/ab67616d0000b27357ed58cb724f8d55f78a1d4c
2024-05-31,44,Magnetic,ILLIT,92.0,160688,single,4,2024-03-25,False,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
2024-01-10,28,Riptide,Vance Joy,84.0,204280,album,15,2014-09-09,False,https://i.scdn.co/image/ab67616d0000b273a9929deb093a6617d2493b03
2024-10-18,10,Tu Boda,Oscar Maydon & Fuerza Regida,83.0,225880,single,1,2024-09-26,True,https://i.scdn.co/image/ab67616d0000b273b51d9a74d356d785cce9dea9
2023-06-28,2,,Bad Bunny,99.0,231704,single,1,2023-05-18,True,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
2023-10-22,26,Blank Space,,83.0,231826,album,13,2014-10-27,False,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
2024-02-27,24,LA FALDA,Myke Towers,94.0,174229,album,23,2023-09-18,True,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
2024-11-04,2,Die With A Smile,Lady Gaga & Bruno Mars,100.0,251667,single,1,2024-08-16,False,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45
2024-09-09,1,Die With A Smile,Lady Gaga & Bruno Mars,97.0,251667,single,1,2024-08-16,False,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45
2024-08-05,4,Please Please Please,Sabrina Carpenter,98.0,186365,single,2,2024-06-06,True,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
2023-07-12,39,TQG,,,197933,album,17,2023-02-24,True,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335
2024-10-24,13,Si Antes Te Hubiera Conocido,,94.0,195824,single,1,2024-06-21,False,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e
2023-09-09,36,Like Crazy,Jimin,94.0,212241,single,6,2023-03-24,False,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
2024-01-01,46,,UMI & V,1000.0,153034,single,1,2023-12-30,False,https://i.scdn.co/image/ab67616d0000b27348bcaf5d476b6cb7c6277a7d
2023-05-29,40,,d4vd,,242484,single,1,2022-09-22,False,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11
2023-11-14,16,QLONA,KAROL G,94.0,172797,album,9,2023-08-10,True,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2023-05-27,35,,,86.0,209156,single,2,2023-05-19,False,https://i.scdn.co/image/ab67616d0000b273aa27708d07f49c82ff0d0dae
2024-05-25,49,Pedro,Jaxomy & Agatino Romero & Raffaella Carrà,91.0,144846,single,1,2024-03-29,False,https://i.scdn.co/image/ab67616d0000b27384464d902b1ebaf62775a6da
2024-02-13,28,"yes, and?",Ariana Grande,,214994,single,1,2024-01-12,True,https://i.scdn.co/image/ab67616d0000b2736b0b6e20fdb1ee07de7e92d6
2024-11-23,32,Bed Chem,Sabrina Carpenter,90.0,171869,album,12,2024-08-23,False,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2023-09-08,15,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-07-10,35,LUNA,Feid,,196800,album,10,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-08-30,30,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,,244684,single,3,2023-06-23,False,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2023-12-14,31,Stick Season,Noah Kahan,93.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-09-01,49,KEHLANI,Jordan Adetunji,89.0,122360,single,3,2024-06-24,False,https://i.scdn.co/image/ab67616d0000b273f2cd132495d61b0da6a900d2
2023-12-31,7,"One Of The Girls (with JENNIE, Lily Rose Depp)",,93.0,244684,single,3,2023-06-23,False,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-06-09,50,Magnetic,ILLIT,,160688,single,4,2024-03-25,False,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
2024-09-01,9,Big Dawgs,Hanumankind & Kalmi,92.0,190666,single,1,2024-07-09,True,https://i.scdn.co/image/ab67616d0000b273d9afe5c70c43cb2bd34605ea
2024-01-21,32,,iñigo quintero,96.0,184061,single,1,2022-09-23,False,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
2023-11-09,25,As It Was,,95.0,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-01-10,5,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,97.0,244684,single,3,2023-06-23,False,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-01-23,23,,Teddy Swims,90.0,210688,album,10,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
2023-06-14,39,,Kali Uchis,88.0,187723,album,15,2023-03-03,False,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
2024-06-22,25,us. (feat. Taylor Swift),Gracie Abrams,,242666,album,13,2024-06-21,True,https://i.scdn.co/image/ab67616d0000b2736e2101520787791370f4a96b
2023-12-07,20,,Dean Martin,92.0,117146,album,12,1959-01-01,False,https://i.scdn.co/image/ab67616d0000b2736d88028a85c771f37374c8ea
2024-06-29,50,Stick Season,,89.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-07-23,3,Who,Jimin,87.0,170887,album,7,2024-07-19,False,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec
2023-05-22,2,,Bad Bunny,86.0,231704,single,1,2023-05-18,True,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
2024-07-23,34,Smeraldo Garden Marching Band (feat. Loco),,75.0,182840,album,7,2024-07-19,False,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec
2024-06-13,33,I Can Do It With a Broken Heart,Taylor Swift,84.0,218004,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-02-16,36,STARS,¥$ & Kanye West & Ty Dolla $ign,0.0,115238,album,16,2024-02-09,True,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
2023-12-14,22,I Wanna Be Yours,Arctic Monkeys,,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-04-08,29,I Wanna Be Yours,Arctic Monkeys,92.0,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-11-26,7,That’s So True,Gracie Abrams,94.0,166300,album,20,2024-10-18,True,https://i.scdn.co/image/ab67616d0000b2731dac3694b3289cd903cb3acf
2024-10-06,6,Timeless (with Playboi Carti),The Weeknd & Playboi Carti,89.0,256000,single,1,2024-09-27,True,https://i.scdn.co/image/ab67616d0000b273ee2fe4a7b285d3817b470859
2024-05-08,16,I Can Do It With a Broken Heart,,,218004,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-08-22,15,New Woman (feat. ROSALÍA),LISA & ROSALÍA,,179789,single,1,2024-08-15,False,https://i.scdn.co/image/ab67616d0000b2737c451a4f06288da6edf050c1
2024-11-19,21,,,90.0,240400,album,11,2013-04-22,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2024-02-01,43,,iñigo quintero,,184061,single,1,2022-09-23,False,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
2023-09-27,20,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,91.0,227195,album,16,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2023-12-03,44,Is It Over Now? (Taylor's Version) (From The Vault),,,229477,album,21,2023-10-26,False,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac
2023-09-11,7,get him back!,Olivia Rodrigo,83.0,211141,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2024-09-21,29,Numb,Linkin Park,89.0,187520,album,13,2003-09-16,False,https://i.scdn.co/image/ab67616d0000b2735f1f51d14e8bea89484ecd1b
2024-09-24,32,End of Beginning,Djo,91.0,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-04-29,48,,,93.0,172264,single,1,2023-11-30,False,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
2023-08-14,20,Ella Baila Sola,,,165671,album,16,2023-04-28,False,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
2024-10-04,11,Beautiful Things,Benson Boone,90.0,180304,album,15,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-05-17,14,,Kendrick Lamar,,383639,single,1,2024-04-30,True,https://i.scdn.co/image/ab67616d0000b2737587213b1be294ac4000f648
2024-08-17,1,BIRDS OF A FEATHER,Billie Eilish,100.0,210373,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2023-08-20,5,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,98.0,222369,single,1,2023-07-13,False,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
2024-06-29,31,Belong Together,,90.0,148317,single,1,2024-02-16,False,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
2023-09-15,28,Super Shy,,94.0,154666,single,2,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af
2023-09-03,34,bad idea right?,Olivia Rodrigo,92.0,184783,single,1,2023-08-11,True,https://i.scdn.co/image/ab67616d0000b2738bfab8d577ad17a7b74d9f5f
2024-07-10,38,Move,Adam Port & Stryv & Keinemusik,85.0,177598,single,1,2024-06-07,False,https://i.scdn.co/image/ab67616d0000b27317a013a00d0a33f3dd49974d
2023-09-23,22,Sprinter,Dave & Central Cee,94.0,229133,single,1,2023-06-01,True,https://i.scdn.co/image/ab67616d0000b273e3a09a9ae3f1fa102c110e60
2024-02-26,49,Daylight,David Kushner,94.0,212953,single,1,2023-04-14,False,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
2024-05-04,50,Flowers,,91.0,200600,album,14,2023-08-18,False,https://i.scdn.co/image/ab67616d0000b273cd222052a2594be29a6616b5
2024-11-16,2,APT.,,98.0,169917,single,1,2024-10-18,False,https://i.scdn.co/image/ab67616d0000b273f8c8297efc6022534f1357e1
2023-07-09,25,Ella Baila Sola,,,165671,album,16,2023-04-28,False,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f
2023-12-10,46,,Harry Styles,94.0,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2023-06-16,8,Cupid - Twin Ver.,,98.0,174253,single,3,2023-02-24,False,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb
2024-03-05,29,Houdini,Dua Lipa,94.0,185917,single,1,2023-11-09,False,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
2023-05-31,38,Moonlight,Kali Uchis,87.0,187723,album,15,2023-03-03,False,https://i.scdn.co/image/ab67616d0000b27381fccd758776d16b87721b17
2023-10-16,11,QLONA,KAROL G,94.0,172797,album,9,2023-08-10,True,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2024-04-19,4,End of Beginning,Djo,99.0,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-02-06,36,HARLEY QUINN,Fuerza Regida,94.0,143327,album,30,2023-10-20,True,https://i.scdn.co/image/ab67616d0000b273ad57982065339f7dc2058efe
2023-09-26,33,,Drake & SZA,89.0,310490,single,1,2023-09-15,True,https://i.scdn.co/image/ab67616d0000b2733b2df9103b8b1bad69ec4aa9
2023-06-04,33,Acróstico,Shakira,92.0,170785,single,1,2023-05-11,False,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
2024-09-16,27,MILLION DOLLAR BABY,Tommy Richman,93.0,155151,single,2,2024-04-26,False,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
2024-07-26,7,"Good Luck, Babe!",Chappell Roan,95.0,218423,single,1,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
2023-08-27,34,august,Taylor Swift,92.0,261922,album,16,2020-07-24,False,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
2023-06-11,36,,Yandel,,216148,album,17,2023-01-13,True,https://i.scdn.co/image/ab67616d0000b273b2aec01b56eeb74610532700
2024-08-07,34,Houdini,Eminem,,227032,album,19,2024-07-12,True,https://i.scdn.co/image/ab67616d0000b2731633c43b5695735f7de36487
2024-07-27,14,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,95.0,178205,single,1,2024-05-10,True,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
2024-11-26,21,,Sabrina Carpenter,93.0,157279,album,12,2024-08-23,False,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-03-12,33,LA FALDA,Myke Towers,93.0,174229,album,23,2023-09-18,True,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
2023-06-30,21,LUNA,,,163551,album,14,2023-06-22,True,https://i.scdn.co/image/ab67616d0000b273e6f540885b43d6f379360b22
2023-10-20,16,vampire,Olivia Rodrigo,96.0,219724,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2023-10-14,26,Strangers,,97.0,172964,single,1,2023-09-01,False,https://i.scdn.co/image/ab67616d0000b2734756c2e9ae436437cd75e9f3
2023-08-29,23,august,Taylor Swift,,261922,album,16,2020-07-24,False,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
2023-06-21,43,Blank Space,Taylor Swift,83.0,231826,album,13,2014-10-27,False,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
2024-06-06,13,CHIHIRO,Billie Eilish,94.0,303440,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-10-22,47,Cruel Summer,Taylor Swift,,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-06-03,49,L’AMOUR DE MA VIE,Billie Eilish,90.0,333986,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-04-23,9,,Taylor Swift,82.0,340428,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-01-27,9,Stick Season,,97.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-06-29,20,Stargazing,Myles Smith,91.0,172533,single,1,2024-05-10,False,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
2024-01-24,45,Die For You,The Weeknd,,260253,album,18,2016-11-24,False,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a
2024-11-15,36,Q U E V A S H A C E R H O Y ?,Omar Courtz,89.0,224022,album,17,2024-09-20,True,https://i.scdn.co/image/ab67616d0000b273996764071dbd5240eefb2422
2024-08-18,13,Guess featuring Billie Eilish,Charli xcx & Billie Eilish,91.0,143330,single,1,2024-08-01,False,https://i.scdn.co/image/ab67616d0000b2738b8d8be49f9c4a44b0574144
2024-08-18,7,New Woman (feat. ROSALÍA),LISA & ROSALÍA,78.0,179789,single,1,2024-08-15,False,https://i.scdn.co/image/ab67616d0000b2737c451a4f06288da6edf050c1
2023-08-22,21,,V,92.0,182293,single,2,2023-08-11,False,https://i.scdn.co/image/ab67616d0000b2732f1a5b69c2bd76474bca8035
2023-07-07,34,See You Again (feat. Kali Uchis),"Tyler, The Creator",,180386,album,14,2017-07-21,True,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2023-10-25,17,Según Quién,,88.0,142334,album,25,2023-08-25,True,https://i.scdn.co/image/ab67616d0000b273d688b951a19f48941682e026
